,BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,TN:(mg/l):Inf,TN:Aeration tank inf,TP:(mg/l):Inf,TP:Aeration tank inf,Percentage,Unclassified,Burkholderiales,Chitinophagales,Others,Rickettsiales,Bacteroidales,Chlamydiales,Sphingobacteriales,Bdellovibrionales,Polyangiales,Rhizobiales,Oscillospirales,Anaerolineales,0319-6G20,Pseudomonadales,Gemmatales,Cytophagales,Babeliales,Pirellulales,Flavobacteriales,SBR1031,Pedosphaerales,Xanthomonadales,Phycisphaerales,Haliangiales,Saccharimonadales,Omnitrophales,Candidatus Nomurabacteria,Lachnospirales,Myxococcales,Woesearchaeales,Microtrichales,Christensenellales,Caldilineales,Micavibrionales,Peptostreptococcales-Tissierellales,Spirochaetales,Oligoflexales,Candidatus Magasanikbacteria,Chloroplast,Nitrospirales,Legionellales,Bacteriovoracales,Sphingomonadales,Planctomycetales,metagenome,Absconditabacteriales (SR1),WCHB1-41,Paracaedibacterales,Candidatus Kaiserbacteria,Micrococcales,Verrucomicrobiales,Campylobacterales,Gammaproteobacteria Incertae Sedis,Opitutales,Solirubrobacterales,Rhodobacterales,Gemmatimonadales,Candidatus Moranbacteria,Fimbriimonadales,Rhodospirillales,Enterobacterales,Diplorickettsiales,Candidatus Woesebacteria,Caulobacterales,Candidatus Peregrinibacteria,mle1-27,RF39,Desulfovibrionales,Acetobacterales,Clostridiales,Chloroflexales,Erysipelotrichales,Methylococcales,Coxiellales,Leptospirales,RBG-13-54-9,Ardenticatenales,Blastocatellales,44524,Vicinamibacterales,Competibacterales,Kapabacteriales,Isosphaerales,Lactobacillales,Chthoniobacterales,Ignavibacteriales,Gaiellales,Candidatus Pacebacteria,Veillonellales-Selenomonadales,Bryobacterales,Desulfobacterales,Corynebacteriales,Hydrogenedentiales,mle1-8,Silvanigrellales,Blfdi19,Fibrobacterales,Tepidisphaerales,Candidatus Peribacteria,Thermoanaerobaculales,Cyanobacteriales,Candidatus Shapirobacteria,PB19,Holosporales,Propionibacteriales,Thermomicrobiales,Candidatus Campbellbacteria,Nannocystales,Chromatiales,SJA-15,Steroidobacterales,Holophagales,Kryptoniales,SJA-28,Synergistales,JGI 0000069-P22,Cloacimonadales,Frankiales,Sumerlaeales,Coriobacteriales,Candidatus Kerfeldbacteria,Fusobacteriales,Acidobacteriales,Candidatus Falkowbacteria,Desulfobulbales,Clostridia UCG-014,Defluviicoccales,Thiotrichales,Victivallales,IMCC26256,S-70,Gastranaerophilales,Tistrellales,Azospirillales,Subgroup 7,Candidatus Collierbacteria,Candidatus Zambryskibacteria,Bacillales,Deinococcales,Syntrophobacterales,Candidatus Amesbacteria,Obscuribacterales,MSBL9,MVP-88,Candidatus Azambacteria,Run-SP154,Candidatus Uhrbacteria,wastewater metagenome,Subgroup 17,Pla1 lineage,Geobacterales,Candidatus Vogelbacteria,Myxococcales bacterium enrichment culture clone 11380,Actinomycetales,44216,Paenibacillales,CCM11a,Vampirovibrionales,Syntrophales,PeM15,Syntrophorhabdales,Bradymonadales,Solibacterales,Methylacidiphilales,UASB-TL25,Calditrichales,Reyranellales,Dongiales,Chthonomonadales,Candidatus Yanofskybacteria
1050,252,178.7234043,187,445,315.6028369,444.2271,36,41.5,42.18083,40.2121,5.3,8.8,0.075,1.98046875,27.75,25.1953125,1.1171875,0.24609375,1.04296875,0.01171875,6.48046875,0.30078125,0.58203125,1.80078125,0.11328125,0.68359375,0.09375,6.46484375,0.0078125,3.2265625,0,0.12109375,1.51171875,0.1875,0.3828125,0.57421875,0.19140625,3.0859375,0.12109375,0,0.08984375,0.02734375,0.1015625,0,0.4375,0.046875,0.25,0.37890625,0.10546875,0.1328125,0.00390625,0.00390625,0,0,0.16796875,0.04296875,2.1484375,0.046875,0.0625,0.1953125,0.046875,0.00390625,0,0.9921875,1.28515625,0.07421875,0.06640625,0.3203125,0.0078125,0.5546875,0.15234375,0.19140625,0.04296875,0.03125,0.4296875,0,0,0.44140625,0.00390625,0.1875,0.0078125,0.171875,0.1328125,0.01171875,0.00390625,0.0234375,0.2265625,0,0.3828125,0.01171875,0,0.05859375,0,0.203125,0.48046875,0.06640625,0.0078125,0.0625,0.0078125,0.125,0,0,0.03515625,0.01953125,0.0078125,0.12109375,0.171875,0,0.00390625,0,0.125,0,0,0.0078125,0,0.01953125,0.0546875,0.015625,0.0703125,0.0078125,0,0.20703125,0,0,0.05859375,0.02734375,0,0,0.0703125,0,0.0703125,0.01171875,0.03125,0.00390625,0,0.1171875,0,0,0.0234375,0,0.0234375,0.0234375,0.00390625,0,0,0,0,0.13671875,0,0.0078125,0.04296875,0,0.03515625,0,0,0.0078125,0,0.0625,0,3.62890625,0,0.00390625,0,0,0.00390625,0,0,0.0078125,0,0,0,0.00390625,0.01171875,0.140625,0.01171875,0,0,0,0,0,0.01171875,0.21484375,0.00390625,0
1051,252,178.7234043,187,445,315.6028369,444.2271,36,41.5,42.18083,40.2121,5.3,8.8,0.075,2.05859375,25.734375,25.53515625,1.26171875,0.26953125,0.9921875,0,6.71875,0.30078125,0.62109375,1.8125,0.1015625,0.69921875,0.10546875,7.0625,0,3.25,0.00390625,0.140625,1.625,0.18359375,0.3671875,0.45703125,0.09375,2.97265625,0.13671875,0,0.1171875,0.03125,0.109375,0,0.54296875,0.046875,0.31640625,0.45703125,0.15625,0.08984375,0.00390625,0,0.00390625,0,0.21484375,0.03515625,1.48828125,0.08984375,0.078125,0.23046875,0.046875,0.01171875,0,1.35546875,1.3359375,0.0390625,0.05078125,0.32421875,0.01171875,0.45703125,0.08984375,0.0859375,0.01953125,0.0234375,0.37109375,0.00390625,0,0.3984375,0,0.1796875,0.0078125,0.16015625,0.12890625,0.0625,0.00390625,0.046875,0.1640625,0,0.3125,0.03125,0,0.046875,0,0.12890625,0.63671875,0.05859375,0.0234375,0.05859375,0,0.13671875,0.00390625,0.00390625,0.03515625,0.02734375,0,0.15625,0.125,0,0,0.00390625,0.140625,0,0,0,0,0.02734375,0.046875,0.0234375,0.05078125,0,0,0.2578125,0,0.00390625,0.0625,0.01953125,0,0.015625,0.03125,0,0.06640625,0.01171875,0.03125,0,0,0.0390625,0,0,0.0234375,0.01171875,0.015625,0.015625,0,0,0,0,0,0.07421875,0.00390625,0,0.0390625,0,0.05078125,0.00390625,0,0.0078125,0,0.06640625,0.00390625,4.70703125,0,0,0,0,0,0,0,0.03515625,0,0,0,0,0.04296875,0.1796875,0.0078125,0,0,0,0.00390625,0,0.015625,0.1796875,0,0
1052,256,181.5602837,222.9448,450,319.1489362,495,30,20.95466,42.18083,40.2121,4.9,4.6,0.075,3.96875,17.5390625,33.15625,1.05078125,0.14453125,0.203125,0.23828125,2.75390625,1.68359375,1.76953125,2.24609375,0.12109375,0.3671875,0.140625,2.04296875,0.21484375,1.265625,0.2734375,0.40234375,0.80859375,0.12890625,0.265625,0.4609375,0.2265625,2.3203125,2.2109375,0,0.140625,0.0703125,0.46484375,0.00390625,1.88671875,0.0625,1.60546875,0.13671875,0.16015625,0.05078125,0.01953125,0.02734375,0.00390625,0.09765625,0.0390625,0.01171875,0.90625,0.2265625,0.109375,0.359375,0.0078125,0.1328125,0.0078125,2.73828125,0.3984375,0.05859375,0.20703125,0.12109375,0.53125,0.7421875,0.8046875,2.03125,0.23046875,0.0078125,0.06640625,0,0.0078125,0.0625,0.01171875,0.4765625,0.015625,0.03125,0.03515625,0.0625,0,0.04296875,0.12109375,0,0.2265625,0.01171875,0.01171875,0.33984375,0.01171875,0.22265625,0.21875,0.109375,0.05859375,0.09375,0.015625,0.7578125,0.1484375,0,0.01171875,0.0234375,0.01171875,0.49609375,0.09765625,0.00390625,0,0,0.01171875,0.01953125,0,0.03515625,0,0.00390625,0.109375,0,0.296875,0.0390625,0.00390625,0.03515625,0,0,0.31640625,1.17578125,0.0078125,0.25390625,0.01171875,0,0.00390625,0.0078125,0,0.00390625,0,0.00390625,0.00390625,0,0.015625,0.00390625,0,1.1484375,0,0.00390625,0,0,0.01171875,0.05859375,0.00390625,0.07421875,0.0078125,0.125,0,0,0,0.05859375,0,0.71875,0.00390625,0.00390625,0,0,0.015625,0,0.00390625,0,0.00390625,0.01953125,0.296875,0.00390625,0,0,0.0078125,0.79296875,0,0,0,0,0,0,0.0078125,0.0546875,0,0
1053,256,181.5602837,222.9448,450,319.1489362,495,30,20.95466,42.18083,40.2121,4.9,4.6,0.075,3.62109375,17.33984375,33.5859375,0.9921875,0.140625,0.17578125,0.2109375,2.43359375,1.6171875,1.609375,2.421875,0.1328125,0.3515625,0.09765625,1.78125,0.3046875,1.203125,0.21484375,0.34375,0.7578125,0.1015625,0.23828125,0.28125,0.2578125,2.12890625,3.11328125,0,0.13671875,0.05078125,0.25,0,1.79296875,0.05859375,1.95703125,0.1484375,0.1484375,0.02734375,0.00390625,0.015625,0,0.10546875,0.0546875,0.00390625,0.88671875,0.16015625,0.0859375,0.42578125,0.00390625,0.08203125,0.00390625,2.6640625,0.44140625,0.03515625,0.203125,0.10546875,0.5,0.8359375,0.67578125,3.3359375,0.234375,0.01171875,0.05859375,0,0.015625,0.09375,0.01171875,0.6015625,0.01953125,0.01953125,0.05078125,0.046875,0.0078125,0.03125,0.14453125,0,0.14453125,0.0078125,0.01953125,0.25,0.00390625,0.1640625,0.20703125,0.08984375,0.046875,0.078125,0,0.63671875,0.1171875,0,0.0078125,0.01953125,0.00390625,0.4765625,0.12890625,0,0,0,0,0.01171875,0,0.0546875,0,0,0.0625,0,0.26171875,0.0390625,0,0.046875,0,0,0.24609375,1.18359375,0.0078125,0.2109375,0.00390625,0.00390625,0,0.00390625,0,0.0078125,0,0.01171875,0,0,0.0078125,0.01953125,0.01171875,1.0625,0,0,0,0,0.015625,0.07421875,0,0.07421875,0.00390625,0,0,0,0,0.08203125,0.00390625,0.83203125,0.0078125,0.00390625,0,0,0,0,0,0,0,0.01171875,0.171875,0.00390625,0,0,0,0.9765625,0.00390625,0,0,0,0,0,0.0234375,0.046875,0,0
1054,256,181.5602837,222.9448,450,319.1489362,495,30,20.95466,42.18083,40.2121,4.9,4.6,0.075,3.765625,16.43359375,34.8515625,0.87890625,0.11328125,0.2265625,0.2421875,2.42578125,1.1796875,1.46875,2.44140625,0.109375,0.44140625,0.08984375,1.65625,0.25,1.42578125,0.28125,0.38671875,0.84375,0.09375,0.30859375,0.31640625,0.26953125,2.09375,2.9140625,0,0.08203125,0.07421875,0.19921875,0,2.01171875,0.0546875,1.70703125,0.109375,0.10546875,0.01171875,0.0078125,0.015625,0,0.140625,0.01953125,0.00390625,1.03125,0.30859375,0.1015625,0.31640625,0.01171875,0.0546875,0.00390625,3.01171875,0.4375,0.02734375,0.18359375,0.08984375,0.421875,0.83203125,0.90625,3.05078125,0.2109375,0.01171875,0.07421875,0,0.01953125,0.07421875,0.05078125,0.4921875,0.015625,0.04296875,0.06640625,0.04296875,0.00390625,0.04296875,0.1171875,0.00390625,0.1484375,0.00390625,0.0078125,0.28125,0.015625,0.1953125,0.2265625,0.08984375,0.0390625,0.0546875,0,0.83984375,0.17578125,0,0.0078125,0.01171875,0,0.3203125,0.1015625,0,0,0,0.00390625,0.01171875,0,0.0234375,0,0,0.05859375,0,0.28125,0.01953125,0,0.0625,0,0.0078125,0.32421875,1.03125,0.01171875,0.2890625,0.00390625,0,0.00390625,0,0.00390625,0.00390625,0,0.01171875,0,0.00390625,0.015625,0.0078125,0.01171875,1.15234375,0,0.00390625,0,0,0,0.10546875,0.00390625,0.06640625,0.0234375,0,0,0.00390625,0,0.0234375,0,0.80078125,0,0.00390625,0,0,0,0,0,0,0.01171875,0,0.1875,0,0,0,0.00390625,0.75,0.00390625,0,0,0,0,0,0,0.03515625,0,0
1055,193,122.1518987,159,389,246.2025316,337,30,20.95466,37.2,40.2121,7.3,8.5,0.35,2.125,29.84765625,13.59765625,0.79296875,1.6015625,0.953125,0.1484375,2.62109375,0.70703125,2.18359375,2.37109375,0.171875,0.734375,0.28515625,3.32421875,0.13671875,6.140625,0.05078125,0.1640625,2.75390625,0.51171875,0.70703125,1.59375,0.1875,1.37109375,0.2734375,0,0.08984375,0.09765625,0.2109375,0.00390625,1.26953125,0.04296875,0.11328125,0.171875,0.16796875,0.0625,0.04296875,0.0078125,0.0078125,0.0703125,0.015625,0.00390625,1.65234375,0.26953125,0.21875,0.61328125,0,0.37109375,0.02734375,1.3359375,0.76171875,0.08984375,0.14453125,0.98046875,0.06640625,0.7421875,0.61328125,0.0078125,0.73046875,0.04296875,0.4921875,0,0,0.41015625,0.0078125,0.2890625,0.00390625,0.1171875,0.27734375,0.08203125,0.01171875,0.04296875,0.15625,0.00390625,0.265625,0.01953125,0,0.1484375,0.01171875,0.1953125,0.1171875,0.1953125,0.22265625,0.13671875,0,0.00390625,0.0390625,0.00390625,0.04296875,0.35546875,0.01171875,1.05078125,0.078125,0,0,0.046875,0.01171875,0.02734375,0,0,0,0,0.2890625,0.0078125,0.2109375,0.03125,0.00390625,2.234375,0,0,0.09375,3,0.0078125,0.00390625,0.03125,0.00390625,0,0.0546875,0,0.015625,0,0.109375,0,0,0.03515625,0,0.0703125,0.0390625,0,0.00390625,0,0,0.04296875,0.078125,0.0078125,0.046875,0,0,0.0078125,0.0078125,0,0.28125,0,0,0,0.0078125,0,0.015625,0,0,0.01171875,0,0,0.05859375,0.00390625,0.00390625,0,0.0078125,0.00390625,1.36328125,0.00390625,0,0,0,0,0.00390625,0.26953125,0.24609375,0,0
1056,193,122.1518987,159,389,246.2025316,337,30,20.95466,37.2,40.2121,7.3,8.5,0.35,2.203125,28.01171875,14.36328125,0.9140625,1.453125,0.97265625,0.16796875,3.29296875,0.82421875,2.29296875,2.0859375,0.1640625,0.515625,0.28515625,3.2890625,0.0703125,5.90625,0.0390625,0.16015625,3.09375,0.66015625,0.8125,1.671875,0.21875,1.546875,0.28125,0.00390625,0.09375,0.140625,0.19921875,0.0078125,0.99609375,0.0546875,0.12890625,0.15234375,0.10546875,0.05078125,0.01953125,0.0390625,0.01953125,0.04296875,0.00390625,0.00390625,1.6796875,0.2265625,0.1953125,0.74609375,0.0078125,0.34765625,0.0234375,1.078125,0.9765625,0.05859375,0.07421875,1.3828125,0.0625,0.79296875,0.74609375,0.00390625,0.5546875,0.04296875,0.29296875,0,0,0.40234375,0.01171875,0.3515625,0.01171875,0.13671875,0.23046875,0.09765625,0,0.046875,0.1015625,0,0.33984375,0.01171875,0,0.234375,0.00390625,0.19921875,0.078125,0.19921875,0.1328125,0.1484375,0,0.00390625,0.015625,0.0078125,0.0390625,0.34375,0.0078125,0.76171875,0.1875,0,0.00390625,0.06640625,0.00390625,0.02734375,0,0.01171875,0,0.00390625,0.296875,0.0234375,0.25390625,0.015625,0.01171875,2.76171875,0,0,0.1171875,3.3671875,0,0,0.02734375,0.00390625,0,0.03125,0,0,0,0.07421875,0,0,0.03125,0.00390625,0.07421875,0.05859375,0,0,0,0,0.0234375,0.06640625,0.00390625,0.046875,0.0078125,0.00390625,0.00390625,0,0,0.28515625,0,0,0.00390625,0.00390625,0,0.0078125,0,0,0.0078125,0,0,0.16796875,0,0.00390625,0,0,0,0.8203125,0,0,0,0,0,0.0078125,0.16796875,0.33984375,0,0
1057,193,122.1518987,159,389,246.2025316,337,30,20.95466,37.2,40.2121,7.3,8.5,0.35,2.16015625,28.09375,17.44921875,0.74609375,1.10546875,0.87890625,0.11328125,3.6171875,0.78515625,2.4609375,1.84765625,0.10546875,0.68359375,0.3671875,3.7578125,0.03515625,7.05859375,0.05859375,0.09765625,3.19140625,0.60546875,0.76171875,1.87109375,0.2265625,1.5390625,0.35546875,0,0.04296875,0.0625,0.20703125,0,0.5546875,0.03125,0.1015625,0.2734375,0.05078125,0.0234375,0.01953125,0.03125,0.0078125,0.03125,0.0078125,0,1.80078125,0.2265625,0.09765625,0.74609375,0.0078125,0.36328125,0.03125,0.6640625,0.8203125,0.046875,0.06640625,1.2421875,0.03125,0.54296875,0.7265625,0.00390625,0.875,0.04296875,0.30859375,0.00390625,0,0.50390625,0.01171875,0.33984375,0.0078125,0.1015625,0.1484375,0.03515625,0.0078125,0.03125,0.09765625,0,0.265625,0.0078125,0.00390625,0.28125,0.01171875,0.09375,0.046875,0.2421875,0.05078125,0.0625,0,0,0.0078125,0.01171875,0.0078125,0.21875,0.01171875,0.3125,0.16796875,0,0,0.03515625,0.0078125,0.03515625,0,0.00390625,0,0.0078125,0.328125,0.0078125,0.12890625,0.00390625,0.01171875,1.26171875,0.00390625,0,0.13671875,3.453125,0,0.0078125,0.0078125,0,0.00390625,0.03125,0,0,0,0.0859375,0,0.00390625,0.01171875,0,0.0390625,0.02734375,0,0,0,0,0,0.0703125,0.0078125,0.02734375,0,0,0,0.00390625,0.00390625,0.25,0,0,0.00390625,0.0078125,0,0.03125,0,0,0.0078125,0,0,0.01953125,0,0,0,0,0.00390625,0.39453125,0,0,0,0,0,0,0.109375,0.2578125,0,0
1058,141,72.68041237,162,383,197.4226804,252,21,19.8,31,40.2121,3.7,3.5,0.075,6.51953125,31.2734375,17.5703125,0.9765625,1.11328125,0.69140625,0.33984375,4.16015625,0.4375,1.03125,0.984375,0.1015625,0.3984375,0.40234375,1.921875,0.1015625,2.58984375,0.125,0.1328125,0.9609375,1.19140625,0.19140625,1.74609375,0.78125,0.93359375,0.3515625,0.0078125,0.0546875,0.03515625,0.46875,0.00390625,0.3828125,0.0625,0.34765625,0.390625,0.07421875,0.04296875,0.0078125,0.00390625,0.0078125,0.36328125,0,0.07421875,0.48046875,0.08984375,0.6328125,0.875,0.06640625,0.04296875,0,0.3125,0.32421875,0.04296875,0.21484375,0.15625,0.078125,0.11328125,0.3125,0.90234375,0.73828125,0.06640625,0.2265625,0.0703125,0.01953125,0.80078125,0.00390625,1.65625,0.00390625,0.10546875,0.0703125,0.03515625,0.00390625,0.04296875,0.73046875,0.00390625,0.5625,0.16015625,0.71875,0.9375,0.2421875,0.0859375,0.2109375,0.38671875,0.00390625,0.0859375,0.00390625,0.99609375,0.00390625,0.015625,0.0703125,0.03515625,0.0703125,0.04296875,0.11328125,0.08984375,0.0078125,0.01171875,0,0.0234375,0,0.046875,0,0.0078125,0.26171875,0.01171875,0.11328125,0.00390625,0,0.1328125,0,0.0078125,0.046875,0.10546875,0.0703125,0.35546875,0.0234375,0.0078125,0.01953125,0,0.015625,0,0,0.0078125,0,0.01953125,0.0234375,0.00390625,0.08984375,0.00390625,0.0078125,0.00390625,0.12890625,0,0.00390625,0.3828125,0.0546875,0.01953125,0,0,0.01171875,0,0,0.25,0,0.17578125,0,3.22265625,0,0.015625,0.1875,0.01953125,0,0.01953125,0.015625,0.00390625,0.09765625,0.00390625,0,0.00390625,0.02734375,0.43359375,0.015625,0,0,0,0.0078125,0,0.03125,0.01171875,0,0.0078125
1059,141,72.68041237,162,383,197.4226804,252,21,19.8,31,40.2121,3.7,3.5,0.075,6.08984375,32.125,15.86328125,1.03515625,1.2421875,0.63671875,0.37890625,3.69921875,0.33984375,0.9921875,1.13671875,0.09375,0.375,0.37890625,1.6015625,0.1015625,2.453125,0.1640625,0.15234375,0.87109375,1.11328125,0.1328125,1.734375,0.8125,0.81640625,0.34375,0.00390625,0.05078125,0.0546875,0.48046875,0.00390625,0.52734375,0.0859375,0.4375,0.54296875,0.1484375,0.03515625,0.0234375,0.00390625,0.03125,0.51953125,0.01953125,0.05078125,0.48828125,0.21484375,0.53125,0.828125,0.08984375,0.05078125,0,0.3828125,0.31640625,0.03125,0.25,0.16015625,0.109375,0.10546875,0.33984375,0.94140625,0.7109375,0.078125,0.13671875,0.08203125,0.01171875,0.78515625,0.00390625,1.8203125,0,0.08203125,0.10546875,0.05859375,0.0078125,0.01953125,0.93359375,0,0.65625,0.15234375,0.984375,0.80078125,0.15625,0.0625,0.25,0.39453125,0.01171875,0.03515625,0,0.8203125,0.03125,0.015625,0.01953125,0.015625,0.00390625,0.0625,0.09375,0.0859375,0.00390625,0,0.01953125,0.0078125,0,0.06640625,0,0.01171875,0.28125,0.015625,0.1875,0.03125,0.00390625,0.12890625,0,0.0078125,0.05078125,0.08203125,0.0859375,0.265625,0.0390625,0,0.0390625,0.00390625,0.02734375,0.0078125,0,0.02734375,0,0.0390625,0.03125,0.015625,0.125,0.0078125,0,0.00390625,0.1484375,0,0,0.30859375,0.0390625,0.05859375,0,0.00390625,0.01171875,0,0,0.33984375,0,0.203125,0,4.0546875,0,0.03125,0.17578125,0.01171875,0.0078125,0.01171875,0.015625,0.015625,0.12890625,0,0,0.01171875,0.0078125,0.703125,0.00390625,0,0,0,0.00390625,0,0.03515625,0.00390625,0,0.015625
1060,141,72.68041237,162,383,197.4226804,252,21,19.8,31,40.2121,3.7,3.5,0.075,6.1640625,31.31640625,15.27734375,1.140625,1.16796875,0.4765625,0.34765625,3.42578125,0.40625,1.125,1.46875,0.0703125,0.4453125,0.3671875,1.609375,0.15234375,2.35546875,0.13671875,0.19140625,0.68359375,1.18359375,0.203125,1.6875,0.68359375,0.83203125,0.38671875,0,0.03125,0.0546875,0.50390625,0,0.70703125,0.05078125,0.63671875,0.47265625,0.203125,0.04296875,0.0390625,0.0078125,0.03515625,0.8359375,0.01171875,0.05078125,0.55859375,0.14453125,0.671875,0.71484375,0.0703125,0.0390625,0,0.48828125,0.25390625,0.015625,0.21484375,0.15234375,0.21875,0.1796875,0.3515625,0.80859375,0.69921875,0.0625,0.1796875,0.06640625,0.01171875,0.71875,0,1.7109375,0.0078125,0.09375,0.1171875,0.09765625,0.00390625,0.06640625,1.12109375,0,0.57421875,0.17578125,0.94140625,0.89453125,0.21484375,0.078125,0.3203125,0.3515625,0.03125,0.09765625,0.0078125,0.71875,0.0234375,0.0234375,0.0390625,0.01953125,0.00390625,0.04296875,0.11328125,0.125,0,0,0.0078125,0.0078125,0.00390625,0.1015625,0,0,0.2265625,0,0.28125,0.046875,0.00390625,0.14453125,0,0.0078125,0.0546875,0.13671875,0.078125,0.328125,0.01953125,0.0078125,0.03125,0.0078125,0.03125,0.01171875,0,0.0078125,0,0.03125,0.0234375,0.00390625,0.171875,0.015625,0,0.0078125,0.16015625,0,0,0.3203125,0.08203125,0.015625,0,0.15234375,0.00390625,0.00390625,0,0.30078125,0.0078125,0.1953125,0,4.02734375,0,0.015625,0.16796875,0.0078125,0.00390625,0.01171875,0.015625,0.01953125,0.15625,0.0078125,0,0.01171875,0.00390625,0.8125,0.00390625,0,0,0,0,0.00390625,0.03125,0.0078125,0,0.0234375
1061,202,104.1237113,153,383,197.4226804,444.2271,31,27.6,31,40.2121,4.8,3.5,0.075,2.5546875,52.7734375,14.48828125,0.44140625,0.3984375,0.76171875,0.0625,2.58984375,0.125,1.03125,0.73828125,0.05859375,0.04296875,0.15234375,3.43359375,0.0078125,2.0546875,0.00390625,0.12109375,1.21484375,0.01953125,0.45703125,0.8359375,0.47265625,1.12890625,0.0703125,0.00390625,0.1015625,0.015625,0.11328125,0.0078125,0.19140625,0.015625,0.12890625,0.0703125,0.0703125,0.0078125,0.01953125,0,0.00390625,0.2265625,0.00390625,0.015625,0.4765625,0.234375,0.140625,0.15234375,0.02734375,0.02734375,0.01171875,0.22265625,0.296875,0.20703125,0.07421875,0.45703125,0.20703125,0.23046875,0.09375,0.046875,0.16015625,0.01171875,0.40234375,0.0078125,0.0078125,0.6015625,0.0078125,1.1328125,0.00390625,0.0546875,0.1328125,0.01953125,0.00390625,0.02734375,0.10546875,0.0234375,0.6171875,0.0234375,0,0.515625,0.1171875,0.04296875,0.00390625,0.49609375,0.03125,0.015625,0,0.01171875,0.01171875,0,0.03515625,0.03125,0.01171875,0.18359375,0.02734375,0.0078125,0,0,0.04296875,0,0,0.05078125,0,0,0.015625,0.02734375,0.12890625,0.0078125,0,0.01171875,0,0,0.08203125,2,0,0.109375,0.00390625,0,0.03515625,0,0,0,0,0.03125,0.00390625,0.0078125,0.03125,0,0,0.046875,0,0,0,0,0.0078125,0.01953125,0,0,0,0.0390625,0.02734375,0.00390625,0,0.1796875,0.00390625,0.0703125,0,1.88671875,0,0,0.04296875,0,0.00390625,0,0.00390625,0.00390625,0,0,0.00390625,0,0.0234375,0.1484375,0.00390625,0,0,0,0,0,0.04296875,0.01953125,0,0
1062,202,104.1237113,153,383,197.4226804,444.2271,31,27.6,31,40.2121,4.8,3.5,0.075,2.78125,52.36328125,13.5703125,0.4453125,0.57421875,0.6875,0.0625,2.67578125,0.1171875,0.9296875,0.8359375,0.03515625,0.05859375,0.125,3.96484375,0.01171875,2.18359375,0.0390625,0.12890625,1.31640625,0.03125,0.55859375,0.70703125,0.49609375,1.13671875,0.05078125,0.01171875,0.1953125,0.05078125,0.14453125,0.00390625,0.20703125,0.01171875,0.19140625,0.046875,0.078125,0.0078125,0.04296875,0,0.0078125,0.18359375,0.00390625,0.015625,0.3828125,0.18359375,0.140625,0.1484375,0.03125,0.01953125,0.0078125,0.21484375,0.36328125,0.1796875,0.03125,0.484375,0.234375,0.24609375,0.140625,0.01953125,0.12890625,0.00390625,0.45703125,0.01171875,0,0.484375,0.00390625,1.05078125,0,0.0625,0.109375,0.0234375,0,0.01953125,0.1015625,0.03515625,0.73046875,0.0078125,0,0.34375,0.10546875,0.01953125,0.00390625,0.390625,0.01171875,0.0234375,0,0.0390625,0.0078125,0,0.02734375,0.03125,0.0078125,0.24609375,0.02734375,0.00390625,0.01171875,0,0.0390625,0,0,0.015625,0,0,0.0078125,0,0.15234375,0.0078125,0.0078125,0.0078125,0,0,0.046875,2.10546875,0,0.0390625,0.0078125,0.00390625,0.03125,0.01953125,0,0,0,0.015625,0,0,0.0546875,0.0078125,0,0.0390625,0,0,0,0,0,0.01953125,0,0,0,0.0078125,0.03515625,0.00390625,0,0.2109375,0,0.12890625,0,2.09375,0,0,0.0390625,0,0.0078125,0,0,0.0078125,0,0,0,0,0.03125,0.2109375,0.015625,0,0,0,0,0,0.08203125,0.046875,0,0
